ID,Price,Levy,Brand,Model,Year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Fuel Efficiency
45809532,22473,502,honda,fit,2013,Hatchback,Yes,Petrol,1.5,55000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,4,31.692307692307693
45646689,2587,642,audi,a3,2012,Sedan,Yes,Diesel,2,174966 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,27.233333333333334
45810662,14740,645,chevrolet,corvette,2011,Sedan,Yes,Petrol,1.8,117000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,18.17924528301887
45776580,23521,-,chevrolet,malibu,2017,Sedan,Yes,Petrol,1.5 Turbo,53000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,24.815384615384616
45631664,21639,751,kia,optima,2013,Sedan,Yes,Hybrid,2.4,109000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,24.349206349206348
45756868,282,640,ford,fusion,2013,Sedan,Yes,Hybrid,2,174619 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,22.444444444444443
45801634,19707,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,97000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45797078,13589,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,162911 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45788610,43905,1011,ford,mustang,2016,Coupe,No,Petrol,2.3 Turbo,85000 km,4.0,Tiptronic,Rear,02-Mar,Left wheel,Blue,8,19.767441860465116
45642662,5488,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45770154,1019,831,hyundai,elantra,2017,Sedan,Yes,Petrol,1.6,25635 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45781791,23207,-,toyota,prius,2013,Hatchback,No,Hybrid,1.8,71244 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,48.625
45671060,17876,-,toyota,prius c,2013,Sedan,No,Hybrid,1.5,65000 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,48.22222222222222
45781943,12544,-,honda,fit,2011,Sedan,No,Hybrid,1.3,120521 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,6,31.692307692307693
45668904,11604,475,chevrolet,volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,39.22222222222222
45803606,20542,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,43071 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45380780,18660,650,chevrolet,cruze premier,2016,Sedan,Yes,Petrol,1.4 Turbo,9470 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,33.0
45474006,21953,-,toyota,prius,2012,Hatchback,No,Hybrid,1.8,90000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,48.625
45591643,14113,-,toyota,prius,2006,Sedan,No,Hybrid,1.5,0 km,4.0,Variator,Front,04-May,Left wheel,Silver,12,48.625
45649752,862,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45792343,17092,764,kia,optima,2015,Sedan,Yes,Petrol,2,41088 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,24.349206349206348
45650064,18817,609,toyota,camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45809465,28288,446,honda,fit,2014,Hatchback,Yes,Petrol,1.3,36261 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,31.692307692307693
45772407,94,1017,hyundai,elantra,2017,Jeep,Yes,Petrol,2,284251 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,28.050505050505052
45768171,25716,-,volkswagen,cc,2012,Sedan,Yes,Petrol,2.0 Turbo,125000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,24.25
45760161,16308,1811,lexus,gx 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,15.0
45814828,1882,862,toyota,camry,2011,Sedan,Yes,Petrol,2.5,236936 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,23.541353383458645
37812584,40,-,honda,fit,2003,Hatchback,No,Petrol,1.3,120000 km,4.0,Variator,Front,04-May,Right-hand drive,Beige,0,31.692307692307693
45772742,862,2455,lexus,gx 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,15.0
45497296,12231,707,ford,transit connect,2011,Goods wagon,No,Petrol,2,160000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,22.5
45814914,1803,585,toyota,prius,2013,Hatchback,Yes,Hybrid,1.8,245486 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,48.625
45760862,4391,456,toyota,avalon,2015,Sedan,Yes,Hybrid,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.066666666666666
45730976,44533,1413,hyundai,genesis,2016,Sedan,Yes,Petrol,3.3,33705 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,20.454545454545453
44316413,24462,777,toyota,camry,2014,Sedan,Yes,Petrol,2.5,66000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,23.541353383458645
45762441,1333,585,lexus,ct 200h,2013,Sedan,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,42.0
45785705,11917,742,honda,civic,2008,Sedan,No,Hybrid,1.3,248126 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,29.164473684210527
45801621,20005,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,96860 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45809701,30891,697,honda,civic,2015,Sedan,Yes,Petrol,1.8,100658 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,29.164473684210527
45776860,14740,697,hyundai,elantra,2015,Sedan,Yes,Petrol,1.8,10000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,9,28.050505050505052
45645644,3607,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45641176,3607,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45660975,1882,1211,bmw,x5,2010,Jeep,Yes,Diesel,3,265210 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45757601,627,1172,nissan,maxima,2011,Sedan,Yes,Petrol,3.5,147242 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,20.753623188405797
45810917,188,481,ford,fusion,2017,Sedan,Yes,Hybrid,2,78373 km,4.0,Automatic,Front,04-May,Left wheel,White,12,22.444444444444443
45788748,9408,-,mazda,mpv,2001,Minivan,No,Petrol,2.5,180000 km,6.0,Automatic,Front,04-May,Right-hand drive,Black,2,17.90625
45810980,11447,777,lexus,is 250,2014,Sedan,Yes,Petrol,2.5,87462 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,22.8
45797021,38574,518,toyota,camry,2016,Sedan,Yes,Hybrid,2.5,60000 km,5.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45813905,7000,-,audi,a4,2002,Sedan,No,Petrol,1.8 Turbo,200000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,4,22.85185185185185
45744701,5739,761,daewoo,lacetti,2010,Sedan,Yes,Petrol,1.8,86382 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,22.0
45654431,1176,753,hyundai,sonata,2012,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,23.79824561403509
45814848,3293,810,toyota,corolla,2016,Sedan,Yes,Petrol,1.8,94602 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.743243243243242
45769021,251,753,hyundai,sonata,2012,Sedan,Yes,Hybrid,2.4,259184 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,23.79824561403509
41705081,16151,586,toyota,prius v,2012,Hatchback,No,Hybrid,1.8,144000 km,4.0,Automatic,Front,04-May,Left wheel,White,0,41.0
45803397,11604,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,401021 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45793329,13485,551,chevrolet,spark,2017,Sedan,Yes,Petrol,1,32852 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,33.1
45733155,20266,642,hyundai,sonata,2012,Sedan,Yes,Petrol,2,161952 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23.79824561403509
45624964,7213,915,bmw,x5,2014,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45810826,3763,879,ford,fiesta,2019,Sedan,Yes,Petrol,1.6,47736 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,31.5
45437321,10976,843,toyota,prius,2008,Hatchback,Yes,Hybrid,1.5,178000 km,4.0,Variator,Front,04-May,Left wheel,Golden,12,48.625
45648502,8154,919,bmw,x5,2012,Jeep,Yes,Diesel,3,103458 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,15.619047619047619
45813798,4861,1307,dodge,challenger,2015,Coupe,Yes,Petrol,3.6,72608 km,6.0,Automatic,Rear,02-Mar,Left wheel,Grey,12,18.81159420289855
45796421,17249,562,chevrolet,cruze,2015,Sedan,Yes,Petrol,1.4 Turbo,37000 km,4.0,Automatic,Front,04-May,Left wheel,Brown,8,31.0
41911644,7840,1111,honda,fit,2012,Hatchback,Yes,Hybrid,1.3,59000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,4,31.692307692307693
45773229,470,1083,chevrolet,impala,2013,Sedan,Yes,Petrol,3.6,295126 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,21.639344262295083
45649801,9722,609,toyota,camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45815348,3293,1273,lexus,rx 350,2015,Jeep,Yes,Petrol,3.5,71939 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,22.692307692307693
45814022,16308,586,toyota,prius,2012,Hatchback,No,Hybrid,1.8,99000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,7,48.625
45498407,21012,-,ford,fusion,2013,Sedan,No,Hybrid,2,156800 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,22.444444444444443
45642885,28225,-,lexus,gx 470,2003,Jeep,Yes,CNG,4.7,175000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,15.0
45732669,13877,836,hyundai,sonata,2010,Sedan,Yes,Petrol,2,161240 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45803602,31361,1091,toyota,camry,2016,Sedan,Yes,Petrol,2.5,70000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,14,23.541353383458645
45779350,52059,-,lexus,is 250,2015,Sedan,Yes,Petrol,2.5,93000 km,6.0,Automatic,4x4,04-May,Left wheel,Brown,12,22.8
45733698,49431,765,hyundai,sonata,2015,Sedan,Yes,Petrol,2,63750 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23.79824561403509
45804087,7213,-,volkswagen,passat,2003,Sedan,Yes,CNG,2.8,282000 km,6.0,Manual,Front,04-May,Left wheel,Black,8,23.346153846153847
45789388,19444,-,porsche,cayenne s,2003,Jeep,Yes,CNG,4.5,189000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,17.227272727272727
45809450,34560,345,honda,fit,2016,Universal,Yes,Hybrid,1.5,23779 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4,31.692307692307693
45762630,470,753,hyundai,sonata,2012,Jeep,Yes,Hybrid,2.4,123862 km,4.0,Automatic,Front,04-May,Left wheel,White,0,23.79824561403509
45652597,188,640,volkswagen,scirocco,2013,Sedan,Yes,Petrol,2,64930 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,22.0
45768194,470,353,lexus,ct 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,42.0
45637800,20385,639,ford,fusion,2014,Sedan,Yes,Petrol,2.0 Turbo,70600 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,22.444444444444443
44959956,26657,-,chevrolet,cruze,2017,Sedan,Yes,Petrol,1.4 Turbo,32000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,31.0
45816451,17249,934,ford,fusion,2015,Sedan,No,Petrol,2.5,112000 km,5.0,Automatic,Front,04-May,Left wheel,White,8,22.444444444444443
45760465,11133,917,audi,a7,2013,Hatchback,Yes,Petrol,3,301707 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,24.0
45816321,157,1578,bmw,x5,2015,Jeep,Yes,Petrol,4.4,117782 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,15.619047619047619
45810823,3450,1869,chevrolet,impala,2019,Sedan,Yes,Petrol,3.6,18438 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12,21.639344262295083
45612973,14740,474,chevrolet,cruze,2013,Sedan,No,Petrol,1.4 Turbo,93000 km,4.0,Automatic,Front,04-May,Left wheel,Purple,8,31.0
45648537,10349,1018,bmw,x5,2011,Jeep,Yes,Diesel,3,332243 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45808687,11000,-,suzuki,grand vitara,2005,Jeep,No,Petrol,2.7,180000 km,6.0,Automatic,4x4,04-May,Right-hand drive,White,6,19.5
45806835,1882,456,toyota,camry,2015,Sedan,Yes,Hybrid,2.5,273651 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45668198,27598,-,lexus,is 250,2013,Sedan,Yes,Petrol,2.5,64023 km,8.0,Tiptronic,4x4,04-May,Left wheel,White,6,22.8
45694879,20385,-,toyota,prius,2015,Hatchback,No,Hybrid,1.8,253206 km,6.0,Automatic,Front,04-May,Left wheel,Silver,6,48.625
45804466,67483,1055,lexus,rx 350,2013,Jeep,Yes,Petrol,3.5,69997 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,22.692307692307693
45803198,20382,891,hyundai,sonata,2016,Sedan,Yes,Petrol,2,44608 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45417465,26343,259,chevrolet,volt,2014,Hatchback,No,Plug-in Hybrid,1.4,66000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,39.22222222222222
45813867,549,761,toyota,prius,2010,Hatchback,Yes,Hybrid,1.8,236539 km,4.0,Automatic,Front,04-May,Left wheel,White,0,48.625
40423642,12544,-,toyota,camry,2007,Sedan,No,Hybrid,2.4,0 km,4.0,Variator,Front,04-May,Left wheel,Grey,8,23.541353383458645
45647889,3920,640,audi,a4,2013,Sedan,Yes,Petrol,2,157584 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,22.85185185185185
45798320,19601,629,hyundai,elantra,2015,Sedan,Yes,LPG,1.6,35607 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45810495,17249,-,bmw,x5,2004,Jeep,Yes,LPG,4.4,240000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,15.619047619047619
45648545,1490,1058,toyota,highlander,2012,Jeep,Yes,Hybrid,3.5,363059 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,23.375
45763912,30734,2151,lexus,gx 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.0
45649452,12074,-,toyota,prius,2008,Sedan,Yes,Hybrid,1.5,167000 km,4.0,Variator,Front,04-May,Left wheel,Blue,8,48.625
45803471,15681,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,258706 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45806434,14426,394,lexus,es 300,2014,Sedan,Yes,Hybrid,2.5,176213 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,19.5
45732962,13485,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,72369 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45777033,15681,585,hyundai,elantra,2013,Sedan,Yes,Petrol,1.8,70978 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,28.050505050505052
45801445,16286,629,hyundai,accent,2015,Sedan,Yes,Diesel,1.6,39712 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,30.0
45810617,5018,364,chevrolet,spark,2012,Hatchback,Yes,Petrol,1,129436 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,33.1
45810146,20385,-,hyundai,veloster,2012,Hatchback,Yes,Petrol,1.6,120000 km,6.0,Automatic,Front,04-May,Left wheel,Black,0,29.08823529411765
45808874,29777,831,chevrolet,aveo,2017,Sedan,Yes,Petrol,1.6,67122 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,27.5
41408866,64290,-,porsche,panamera,2010,Sedan,Yes,Petrol,3.6,192000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,21.533333333333335
45773489,15367,-,toyota,prius,2011,Sedan,No,LPG,1.8,110000 km,4.0,Variator,Front,04-May,Left wheel,Silver,4,48.625
45781988,19757,586,toyota,prius,2012,Hatchback,No,Hybrid,1.8,182000 km,4.0,Variator,Front,04-May,Left wheel,White,12,48.625
45797713,19416,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,141799 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
42927238,72758,-,toyota,camry,2018,Sedan,No,Hybrid,2.5,27000 km,4.0,Tiptronic,Front,04-May,Left wheel,Brown,12,23.541353383458645
45710922,15681,-,kia,optima,2015,Sedan,No,Petrol,2.4,61680 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6,24.349206349206348
45636204,1098,629,nissan,juke,2015,Jeep,Yes,Petrol,1.6,103498 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,28.571428571428573
45776590,12231,-,honda,fit,2011,Hatchback,No,Hybrid,1.3,119000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,4,31.692307692307693
45773340,5959,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45809854,16618,585,chevrolet,cruze,2013,Sedan,Yes,Petrol,1.8,119791 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,31.0
45537468,11604,836,dodge,caliber,2010,Hatchback,No,Petrol,2,131000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,24.423076923076923
45769657,1646,1750,toyota,highlander,2008,Jeep,Yes,Hybrid,3.3,269162 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,23.375
45771046,5959,730,hyundai,veloster,2016,Sedan,Yes,Petrol,1.6,91677 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,29.08823529411765
45809841,18519,584,chevrolet,cruze,2014,Sedan,Yes,Petrol,1.8,1000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,31.0
45698304,15681,-,toyota,camry,2007,Sedan,No,Hybrid,2.4,200000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,23.541353383458645
45801529,15323,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,117061 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45571904,13172,-,fiat,500,2013,Coupe,No,Petrol,1.4,96000 km,4.0,Tiptronic,Front,02-Mar,Left wheel,Red,8,30.0
45733732,52696,765,hyundai,sonata,2015,Sedan,Yes,Petrol,2,68920 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45732013,10976,473,chevrolet,cruze,2014,Sedan,Yes,Petrol,1.4,83000 km,4.0,Automatic,Front,04-May,Left wheel,White,6,31.0
45809721,10697,586,chevrolet,cruze,2012,Sedan,Yes,Petrol,1.8,165392 km,4.0,Automatic,Front,04-May,Left wheel,White,4,31.0
45776394,22580,-,nissan,juke,2015,Jeep,No,Petrol,1.6 Turbo,77000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4,28.571428571428573
45801865,14069,687,hyundai,elantra,2010,Sedan,Yes,Petrol,1.6,100403 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45744776,5883,790,daewoo,lacetti,2009,Sedan,Yes,Petrol,1.6,117685 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,22.0
45799067,28852,1017,hyundai,elantra,2017,Sedan,Yes,Petrol,2,36400 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,28.050505050505052
45721275,30,-,honda,fit,2003,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,31.692307692307693
45813033,4704,1017,hyundai,elantra,2017,Sedan,Yes,Petrol,2,45242 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,28.050505050505052
45809788,2430,584,honda,civic,2014,Sedan,Yes,Petrol,1.8,148640 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,29.164473684210527
45768799,706,1325,nissan,altima,2019,Jeep,Yes,Petrol,2.5,30555 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,24.705882352941178
45800123,7840,-,honda,fit,2005,Hatchback,No,Petrol,1.3,123456 km,4.0,Variator,Front,04-May,Right-hand drive,Grey,6,31.692307692307693
45688159,11917,382,hyundai,sonata,2014,Sedan,No,Hybrid,2.4,152000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,23.79824561403509
45813195,188,1091,toyota,camry,2016,Sedan,Yes,Petrol,2.5,96995 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45647790,1882,1211,bmw,x5,2010,Jeep,Yes,Diesel,3,265210 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45790018,18503,-,volkswagen,jetta,2014,Sedan,Yes,Petrol,1.8 Turbo,120000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,27.428571428571427
45653700,43278,1514,lexus,gx 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,16.5
45806592,3607,831,chevrolet,malibu,2018,Sedan,Yes,Petrol,1.5,64600 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,24.815384615384616
45343362,45,-,honda,fit,2007,Hatchback,No,Petrol,1.3,124000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,4,31.692307692307693
45733492,46518,1017,hyundai,sonata,2017,Sedan,Yes,Petrol,2,70000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,23.79824561403509
45807632,11917,-,toyota,prius,2008,Sedan,No,Hybrid,1.6,432000 km,2.0,Automatic,4x4,04-May,Left wheel,Grey,0,48.625
45764155,1490,1360,lexus,gx 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.0
45781963,26030,-,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,148800 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,23.541353383458645
45617025,13172,397,toyota,prius v,2016,Hatchback,No,Hybrid,1.8,23000 km,4.0,Variator,Front,04-May,Left wheel,Yellow,12,41.0
45801468,10192,531,hyundai,accent,2012,Hatchback,Yes,Diesel,1.6,52352 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,30.0
45755781,14426,761,toyota,prius,2010,Hatchback,No,Hybrid,1.8,162424 km,4.0,Automatic,Front,04-May,Left wheel,White,0,48.625
45770072,941,1750,toyota,highlander,2008,Sedan,Yes,Hybrid,3.3,226094 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,23.375
45803118,9879,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,38600 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45764706,9565,397,lexus,ct 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,04-May,Left wheel,White,0,42.0
45810091,37611,1091,chevrolet,impala,2016,Sedan,Yes,Petrol,2.5,136469 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,21.639344262295083
45806509,6743,1277,hyundai,sonata,2018,Sedan,Yes,Petrol,2.4,57555 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.79824561403509
45646691,18817,609,toyota,camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45772903,1333,585,lexus,ct 200h,2013,Sedan,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,42.0
45732715,10349,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,571919 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45803551,61781,1076,hyundai,sonata,2020,Sedan,Yes,Petrol,2,98 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45537093,12544,-,honda,fit,2012,Coupe,No,Hybrid,1.3,140000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,10,31.692307692307693
45783365,15681,831,kia,optima,2011,Sedan,No,Hybrid,2.4,171200 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,24.349206349206348
45810029,52959,1091,chevrolet,impala,2016,Sedan,Yes,Petrol,2.5,80245 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,21.639344262295083
45733349,9722,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,377149 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45803114,9565,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,38000 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45798323,16160,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,68976 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45768091,1646,1750,toyota,highlander,2008,Jeep,Yes,Hybrid,3.3,269162 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,23.375
45811007,5018,645,toyota,prius,2011,Hatchback,Yes,Hybrid,1.8,489584 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,48.625
45812974,157,749,hyundai,sonata,2014,Sedan,Yes,Petrol,2.4,144123 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,23.79824561403509
